cleaned_text,char_count,word_count,exclamation_count,has_url,label_encoded,label
ready then call me,18,4,0,0,0,ham
sent me ur email id soon,24,6,0,0,0,ham
life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning,151,25,0,0,0,ham
do u ever get a song stuck in your head for no reason and it won t go away til u listen to it like 5 times?,107,27,0,0,0,ham
haha mayb u re rite u know me well da feeling of being liked by someone is gd lor u faster go find one then all gals in our group attached liao,143,32,0,0,0,ham
give me some time to walk there,31,7,0,0,0,ham
i m taking derek amp taylor to walmart if i m not back by the time you re done just leave the mouse on my desk and i ll text you when priscilla s ready,151,35,0,0,0,ham
same as kallis dismissial in 2nd test,37,7,0,0,0,ham
meeting u is my work tel me when shall i do my work tomorrow,60,14,0,0,0,ham
will b going to esplanade fr home?,34,7,0,0,0,ham
i am in hospital da i will return home in evening,49,11,0,0,0,ham
not yet chikku k then wat abt tht guy did he stopped irritating or msging to u,78,17,0,0,0,ham
alright we re hooked up where you guys at,41,9,0,0,0,ham
i can make lasagna for you vodka,32,7,0,0,0,ham
we got a divorce lol she s here,31,8,0,0,0,ham
where are you lover ? i need you,32,8,0,0,0,ham
you 07801543489 are guaranteed the latests nokia phone a 40gb ipod mp3 player or a 500 prize! txt word collect to no 83355! tc llc ny usa 150p mt msgrcvd18,155,30,2,0,1,spam
wake me up at lt gt am morning,30,8,0,0,0,ham
hey are you angry with me reply me dr,37,9,0,0,0,ham
it s ok lar u sleep early too nite,34,9,0,0,0,ham
thats cool how was your day?,28,6,0,0,0,ham
can you pls pls send me a mail on all you know about relatives coming to deliver here? all you know about costs risks benefits and anything else thanks,151,29,0,0,0,ham
howz that persons story,23,4,0,0,0,ham
thanks for your ringtone order reference t91 you will be charged gbp 4 per week you can unsubscribe at anytime by calling customer services on 09057039994,154,26,0,0,1,spam
i m in a movie call me 4 wat?,29,9,0,0,0,ham
5p 4 alfie moon s children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed 08701417012 profit 2 charity,156,32,0,0,1,spam
how stupid to say that i challenge god you dont think at all on what i write instead you respond immed,102,21,0,0,0,ham
ok i will tell her to stay out yeah its been tough but we are optimistic things will improve this month,103,21,0,0,0,ham
where wuld i be without my baby? the thought alone mite break me and i don t wanna go crazy but everyboy needs his lady xxxxxxxx,128,26,0,0,0,ham
are you willing to go for aptitude class,40,8,0,0,0,ham
i thk gotta go home by urself cos i ll b going out shopping 4 my frens present,78,18,0,0,0,ham
hi mom we might be back later than lt gt,40,10,0,0,0,ham
can i please come up now imin town dontmatter if urgoin outl8r just reallyneed 2docd please dontplease dontignore mycalls u no thecd isv important tome 4 2moro,159,27,0,0,0,ham
had your mobile 10 mths? update to latest orange camera video phones for free save s with free texts weekend calls text yes for a callback orno to opt out,154,30,0,0,1,spam
alex says he s not ok with you not being ok with it,51,13,0,0,0,ham
haha but no money leh later got to go for tuition haha and looking for empty slots for driving lessons,102,20,0,0,0,ham
sir hope your day is going smoothly i really hoped i wont have to bother you about this i have some bills that i can t settle this month i am out of all extra cash i know this is a challenging time for you also but i have to let you know,237,53,0,0,0,ham
neither in sterm voice i m studying all fine with me! not sure the thing will be resolved tho anyway have a fab hols,116,24,1,0,0,ham
am on my way,12,4,0,0,0,ham
and stop being an old man you get to build snowman snow angels and snowball fights,82,16,0,0,0,ham
or just do that 6times,22,5,0,0,0,ham
da is good good player why he is unsold,39,9,0,0,0,ham
i can call in lt gt min if thats ok,35,10,0,0,0,ham
let s pool our money together and buy a bunch of lotto tickets if we win i get lt gt u get lt gt deal?,102,25,0,0,0,ham
a boy was late 2 home his father power of frndship,50,11,0,0,0,ham
shall call now dear having food,31,6,0,0,0,ham
my friends use to call the same,31,7,0,0,0,ham
hope ur head doesn t hurt 2 much ! am ploughing my way through a pile of ironing ! staying in with a chinky tonight come round if you like,138,30,2,0,0,ham
yes we were outside for like 2 hours and i called my whole family to wake them up cause it started at 1 am,106,24,0,0,0,ham
ok lor thanx in school?,23,5,0,0,0,ham
good night my dear sleepwell amp take care,42,8,0,0,0,ham
jus came back fr lunch wif my sis only u leh?,45,11,0,0,0,ham
its posible dnt live in lt gt century cm frwd n thnk different,62,13,0,0,0,ham
congrats! 1 year special cinema pass for 2 is yours call 09061209465 now! c suprman v matrix3 starwars3 etc all 4 free! bx420 ip4 5we 150pm dont miss out!,154,29,4,0,1,spam
whatsup there dont u want to sleep,34,7,0,0,0,ham
ok then u tell me wat time u coming later lor,45,11,0,0,0,ham
awesome question with a cute answer someone asked a boy how is ur life? he smiled amp answered she is fine! gudnite,115,22,1,0,0,ham
aiyo a bit pai seh noe scared he dun rem who i am then die hee but he become better lookin oredi leh,100,23,0,0,0,ham
wish i were with you now!,25,6,1,0,0,ham
got it! it looks scrumptious daddy wants to eat you all night long!,67,13,2,0,0,ham
life has never been this much fun and great until you came in you made it truly special for me i won t forget you! enjoy one gbp sms,132,29,1,0,1,spam
what not under standing,23,4,0,0,0,ham
cool text me when you head out,30,7,0,0,0,ham
have you got xmas radio times if not i will get it now,54,13,0,0,0,ham
nope i m still in the market,28,7,0,0,0,ham
your opinion about me? 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,125,26,0,0,0,ham
free2day sexy st george s day pic of jordan!txt pic to 89080 dont miss out then every wk a saucy celeb!4 more pics c pocketbabe co uk 0870241182716 3 wk,152,30,2,0,1,spam
reading gud habit nan bari hudgi yorge pataistha ertini kano,60,10,0,0,0,ham
thank you winner notified by sms good luck! no future marketing reply stop to 84122 customer services 08450542832,113,18,1,0,1,spam
is there any training tomorrow?,31,5,0,0,0,ham
u wake up already? thanx 4 e tau sar piah it s quite nice,57,14,0,0,0,ham
how dare you change my ring,27,6,0,0,0,ham
wen u miss someone the person is definitely special for u but if the person is so special why to miss them just keep in touch gdeve,131,27,0,0,0,ham
meet you in corporation st outside gap you can see how my mind is working!,74,15,1,0,0,ham
are your freezing ? are you home yet ? will you remember to kiss your mom in the morning? do you love me ? do you think of me ? are you missing me yet ?,152,36,0,0,0,ham
how are you its been ages how s abj,35,9,0,0,0,ham
i emailed yifeng my part oredi can get it fr him,48,11,0,0,0,ham
tunde how are you doing this is just wishing you a great day abiola,67,14,0,0,0,ham
finish already yar they keep saying i mushy i so embarrassed ok,63,12,0,0,0,ham
u guys never invite me anywhere,31,6,0,0,0,ham
fffff can you text kadeem or are you too far gone,49,11,0,0,0,ham
dont know supports ass and srt i thnk i think ps3 can play through usb too,74,16,0,0,0,ham
dunno da next show aft 6 is 850 toa payoh got 650,49,12,0,0,0,ham
haven t eaten all day i m sitting here staring at this juicy pizza and i can t eat it these meds are ruining my life,116,26,0,0,0,ham
it doesnt make sense to take it there unless its free if you need to know more wikipedia com,92,19,0,0,0,ham
bring it if you got it,22,6,0,0,0,ham
say this slowly ? god i love you amp i need you clean my heart with your blood send this to ten special people amp u c miracle tomorrow do it pls pls do it,155,35,0,0,0,ham
old orchard near univ how about you?,36,7,0,0,0,ham
tomarrow i want to got to court at lt decimal gt so you come to bus stand at 9,78,19,0,0,0,ham
i am in office whats the matter msg me now i will call you at break,67,16,0,0,0,ham
we confirm eating at esplanade?,31,5,0,0,0,ham
lt gt is fast approaching so wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendship mother father teachers childrens day amp happy birthday 4 u happy ganesh festival happy dasara happy diwali happy christmas lt gt good mornings afternoons evenings nights rememberi am the first to wishing u all these your s raj,439,74,0,0,0,ham
free unlimited hardcore porn direct 2 your mobile txt porn to 69200 get free access for 24 hrs then chrgd 50p per day txt stop 2exit this msg is free,149,30,0,0,1,spam
happy new year princess!,24,4,1,0,0,ham
uncle abbey! happy new year abiola,34,6,1,0,0,ham
that s very rude you on campus?,31,7,0,0,0,ham
your board is working fine the issue of overheating is also reslove but still software inst is pending i will come around 8 o clock,131,25,0,0,0,ham
my planning usually stops at find hella weed smoke hella weed,61,11,0,0,0,ham
as i entered my cabin my pa said happy b day boss !! i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there,145,32,2,0,0,ham
ur cash balance is currently 500 pounds to maximize ur cash in now send go to 86688 only 150p msg cc 08718720201 hg suite342 2lands row w1j6hl,142,27,0,0,1,spam
alright took the morphine back in yo,36,7,0,0,0,ham
ryder unsold now gibbs,22,4,0,0,0,ham
lil fever now fine,18,4,0,0,0,ham
how are you wish you a great semester,37,8,0,0,0,ham
u have won a nokia 6230 plus a free digital camera this is what u get when u win our free auction to take part send nokia to 83383 now pobox114 14tcr w1 16,155,34,0,0,1,spam
aiyah u did ok already lar e nydc at wheellock?,47,10,0,0,0,ham
i m tired of arguing with you about this week after week do what you want and from now on i ll do the same,106,25,0,0,0,ham
wow! the boys r back take that 2007 uk tour win vip tickets pre book with vip club txt club to 81303 trackmarque ltd info vipclub4u,131,26,1,0,1,spam
thanks for sending this mental ability question,47,7,0,0,0,ham
my parents my kidz my friends n my colleagues all screaming surprise !! and i was waiting on the sofa naked !,109,22,3,0,0,ham
is fujitsu s series lifebook good?,34,6,0,0,0,ham
moby pub quiz win a 100 high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277 unsub stop 1 50 008704050406 sp arrow,158,33,0,0,1,spam
mathews or tait or edwards or anderson,38,7,0,0,0,ham
call me i am senthil from hsbc,30,7,0,0,0,ham
why didn t u call on your lunch?,32,8,0,0,0,ham
also maaaan are you missing out,31,6,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
wow v v impressed have funs shopping!,37,7,1,0,0,ham
u don t remember that old commercial?,37,7,0,0,0,ham
alrite hunny!wot u up 2 2nite? didnt end up goin down town jus da pub instead! jus chillin at da mo in me bedroom!love jen xxx,126,26,3,0,0,ham
lemme know when i can swing by and pick up i m free basically any time after 1 all this semester,96,21,0,0,0,ham
love it! the girls at the office may wonder why you are smiling but sore,72,15,1,0,0,ham
sorry i ll call later in meeting,32,7,0,0,0,ham
what s up bruv hope you had a great break do have a rewarding semester,70,15,0,0,0,ham
one of best dialogue in cute reltnship !! wen i die dont come near my body !! bcoz my hands may not come 2 wipe ur tears off that time !gud ni8,143,32,5,0,0,ham
how to make a girl happy? it s not at all difficult to make girls happy u only need to be 1 a friend 2 companion 3 lover 4 chef lt gt good listener lt gt organizer lt gt good boyfriend lt gt very clean lt gt sympathetic lt gt athletic lt gt warm lt gt courageous lt gt determined lt gt true lt gt dependable lt gt intelligent lt gt psychologist lt gt pest exterminator lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniye pudunga venaam,449,91,0,0,0,ham
make that 3! 4 fucks sake?! x,29,7,2,0,0,ham
i think its far more than that but find out check google maps for a place from your dorm,88,19,0,0,0,ham
lt gt of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis 2 u u wil get gud news on friday by d person you like and tomorrow will be the best day of your life dont break this chain if you break you will suffer send this to lt gt frnds in lt gt mins whn u read,299,66,0,0,0,ham
